Date;Energy Exchange External Grid [kWh];Total Demand [kWh];RES Generation [kWh];Self Consumption total [kWh];Self Consumption RES [kWh];Energy Exchange LEC [kWh];Energy Consumption inflexible Loads [kWh];Energy Consumption Heatpumps [kWh];Energy Consumption EVs [kWh];Energy Brought Storages [kWh];Energy Sold Storages [kWh];Price Spotmarket [Euro/kWh];Profit external grid [Euro];Revenue RES LEC [Euro];Revenue RES External [Euro];Payment to LEC by inflexible Loads [Euro];Payment to Retailer by inflexible Loads [Euro];Payment to LEC by Heatpumps [Euro];Payment to Retailer by Heatpumps [Euro];Payment to LEC by EVs [Euro];Payment to Retailer by EVs [Euro];Payment to Retailer by Storages [Euro];Payment from Retailer to Storages [Euro];Payment to LEC by Storages [Euro];Payment from LEC to Storages [Euro];Total Fees and Levies External [Euro];Total Fees and Levies LEC [Euro];Fees and Levies External inflexible Loads [Euro];Fees and Levies LEC inflexible Loads [Euro];Fees and Levies External Heatpump [Euro];Fees and Levies LEC Heatpump [Euro];Fees and Levies External EV [Euro];Fees and Levies LEC EV [Euro];Fees and Levies External Storage internal [Euro];Fees and Levies LEC Storage internal [Euro];Max. Line Loading [%];Max. Voltage Deviation [p.u.];Transformer Usage [kVA]
01.01.2021 00:00;31.3612;31.361599999999992;0.0;0.0;0.0;0.0;6.0748999999999995;14.4522;10.8345;0.0;0.0;0.05087;0.313612;0.0;0.0;0.0;0.3698999999999999;0.0;0.8797999999999999;0.0;0.6597000000000001;0.0;0.0;0.0;0.0;4.9241;0.0;0.9537000000000001;0.0;2.2692;0.0;1.7012;0.0;0.0;0.0;24.66310145685511;2.499999999999991;127.69204854975614
01.01.2021 00:15;28.2394;28.24009999999999;0.0;0.0;0.0;0.0;8.647699999999999;8.7579;10.8345;0.0;0.0;0.05087;0.282394;0.0;0.0;0.0;0.5265000000000001;0.0;0.5329999999999999;0.0;0.6597000000000001;0.0;0.0;0.0;0.0;4.433999999999999;0.0;1.3577000000000001;0.0;1.3751;0.0;1.7012;0.0;0.0;0.0;20.81682537844214;2.499999999999991;114.88948334789642
01.01.2021 00:30;26.134;26.134299999999996;0.0;0.0;0.0;0.0;10.0378;5.2620000000000005;10.8345;0.0;0.0;0.05087;0.26134;0.0;0.0;0.0;0.611;0.0;0.3204;0.0;0.6597000000000001;0.0;0.0;0.0;0.0;4.103199999999999;0.0;1.5758999999999999;0.0;0.8261000000000001;0.0;1.7012;0.0;0.0;0.0;20.03001595940757;2.499999999999991;106.27553028928527
01.01.2021 00:45;24.7635;24.763699999999993;0.0;0.0;0.0;0.0;10.033900000000001;3.8952999999999998;10.8345;0.0;0.0;0.05087;0.247635;0.0;0.0;0.0;0.6108;0.0;0.237;0.0;0.6597000000000001;0.0;0.0;0.0;0.0;3.8880999999999997;0.0;1.5753000000000001;0.0;0.6115999999999999;0.0;1.7012;0.0;0.0;0.0;19.147703147269052;2.499999999999991;100.6518042902593
01.01.2021 01:00;24.885;24.8852;0.0;0.0;0.0;0.0;10.258099999999999;3.5484;11.0787;0.0;0.0;0.04819;0.24885000000000002;0.0;0.0;0.0;0.5969;0.0;0.2066;0.0;0.6444000000000001;0.0;0.0;0.0;0.0;3.9071000000000002;0.0;1.6103999999999998;0.0;0.557;0.0;1.7397;0.0;0.0;0.0;19.64008064752218;2.499999999999991;101.15886411776857
01.01.2021 01:15;23.2756;23.275600000000004;0.0;0.0;0.0;0.0;8.6853;3.5116;11.0787;0.0;0.0;0.04819;0.23275600000000002;0.0;0.0;0.0;0.5053000000000001;0.0;0.2044;0.0;0.6444000000000001;0.0;0.0;0.0;0.0;3.6545;0.0;1.3635;0.0;0.5513;0.0;1.7397;0.0;0.0;0.0;17.900791640415502;2.499999999999991;94.54694322701717
01.01.2021 01:30;22.4474;22.4475;0.0;0.0;0.0;0.0;8.4285;2.9402999999999997;11.0787;0.0;0.0;0.04819;0.22447399999999998;0.0;0.0;0.0;0.49050000000000005;0.0;0.1711;0.0;0.6444000000000001;0.0;0.0;0.0;0.0;3.5247000000000006;0.0;1.3233;0.0;0.4617;0.0;1.7397;0.0;0.0;0.0;16.75852320609759;2.499999999999991;91.16342355978325
01.01.2021 01:45;21.9879;21.988000000000003;0.0;0.0;0.0;0.0;8.8584;2.0509;11.0787;0.0;0.0;0.04819;0.219879;0.0;0.0;0.0;0.5156000000000001;0.0;0.1192;0.0;0.6444000000000001;0.0;0.0;0.0;0.0;3.4526000000000003;0.0;1.3907999999999998;0.0;0.3221;0.0;1.7397;0.0;0.0;0.0;16.69716916856499;2.499999999999991;89.28861266525583
01.01.2021 02:00;23.5124;23.512299999999996;0.0;0.0;0.0;0.0;8.3115;3.8021000000000003;11.3987;0.0;0.0;0.04468;0.235124;0.0;0.0;0.0;0.4542999999999999;0.0;0.20790000000000003;0.0;0.6231;0.0;0.0;0.0;0.0;3.6918;0.0;1.3049000000000002;0.0;0.597;0.0;1.7899;0.0;0.0;0.0;16.774099632290714;2.499999999999991;95.50760110337636
01.01.2021 02:15;30.1429;30.1428;0.0;0.0;0.0;0.0;7.4998000000000005;2.4285;11.3987;8.8158;0.0;0.04468;0.301429;0.0;0.0;0.0;0.4103;0.0;0.13269999999999998;0.0;0.6231;0.482;0.0;0.0;0.0;4.732800000000001;0.0;1.1775;0.0;0.3813;0.0;1.7899;0.0;1.3841;0.0;28.93673404784392;2.499999999999991;122.64006991196894
